week_start,store,category,price,discount_pct,marketing_spend,competitor_price_idx,avg_temp_c,is_holiday,stockout,units_sold,revenue,lag_1_units,lag_1_revenue,lag_2_units,lag_2_revenue,lag_4_units,lag_4_revenue,lag_8_units,lag_8_revenue,ma_4_units,ma_8_units
2024-12-02,Store_A,Snacks,3.84,20.6,5306.94,1.125,5.3,1,0,1007,3072.32,790,2852.84,914,2645.45,1016,3611.7,437,1598.33,861.5,754.25
2024-12-09,Store_A,Snacks,3.72,0,4112.02,1.118,0.5,1,0,797,2965.78,1007,3072.32,790,2852.84,735,2762.76,475,1712.95,877,794.5
2024-12-16,Store_A,Snacks,3.86,0,3396.83,1.135,2.1,1,0,720,2777.62,797,2965.78,1007,3072.32,914,2645.45,527,1944.69,828.5,818.625
2024-12-23,Store_A,Snacks,3.76,0,4077.52,1.125,3.6,1,0,840,3155.51,720,2777.62,797,2965.78,790,2852.84,570,2000.06,841,852.375
2023-01-02,Store_B,Beverages,2.98,0,4391.31,0.996,1.9,0,0,674,2009.78,,,,,,,,,,
2023-01-09,Store_B,Beverages,2.96,0,4249.35,0.994,1.8,0,0,790,2339.81,674,2009.78,,,,,,,,
2023-01-16,Store_B,Beverages,3.21,0,3769.33,0.971,-1.2,0,0,770,2471.48,790,2339.81,674,2009.78,,,,,,
2023-01-23,Store_B,Beverages,3.03,0,3912.32,0.974,-0.7,0,0,700,2118.7,770,2471.48,790,2339.81,,,,,733.5,
2023-01-30,Store_B,Beverages,3.13,0,4235.41,0.97,0.3,0,0,706,2209.9,700,2118.7,770,2471.48,674,2009.78,,,741.5,
2023-02-06,Store_B,Beverages,3.14,0,3337.81,0.971,0.2,0,0,711,2229.57,706,2209.9,700,2118.7,790,2339.81,,,721.75,
2023-02-13,Store_B,Beverages,3.1,10.7,6111.36,0.963,1.2,0,0,1057,2926.23,711,2229.57,706,2209.9,770,2471.48,,,793.5,
2023-02-20,Store_B,Beverages,2.94,0,4070.44,0.971,4.7,0,0,755,2221.63,1057,2926.23,711,2229.57,700,2118.7,,,807.25,770.375
2023-02-27,Store_B,Beverages,3.13,0,4376.84,0.969,3.4,0,0,928,2902.53,755,2221.63,1057,2926.23,706,2209.9,674,2009.78,862.75,802.125
2023-03-06,Store_B,Beverages,3.16,0,4346.24,0.982,4.1,0,0,847,2680.71,928,2902.53,755,2221.63,711,2229.57,790,2339.81,896.75,809.25
2023-03-13,Store_B,Beverages,3.06,0,3573.94,0.977,5,0,0,738,2258.23,847,2680.71,928,2902.53,1057,2926.23,770,2471.48,817,805.25
2023-03-20,Store_B,Beverages,2.91,0,3810.03,0.985,5.5,0,0,878,2555.91,738,2258.23,847,2680.71,755,2221.63,700,2118.7,847.75,827.5
2023-03-27,Store_B,Beverages,3.16,19.5,5668.72,0.973,10,0,0,1074,2730.68,878,2555.91,738,2258.23,928,2902.53,706,2209.9,884.25,873.5
2023-04-03,Store_B,Beverages,3.09,0,3826.31,0.973,9.6,0,0,912,2814.27,1074,2730.68,878,2555.91,847,2680.71,711,2229.57,900.5,898.625
2023-04-10,Store_B,Beverages,3.31,0,3846.35,0.977,8.6,0,0,778,2578.18,912,2814.27,1074,2730.68,738,2258.23,1057,2926.23,910.5,863.75
2023-04-17,Store_B,Beverages,3.13,0,3746.49,0.967,10.7,0,0,769,2409.39,778,2578.18,912,2814.27,878,2555.91,755,2221.63,883.25,865.5
2023-04-24,Store_B,Beverages,3.01,0,4817.59,0.995,9.7,0,0,960,2890.82,769,2409.39,778,2578.18,1074,2730.68,928,2902.53,854.75,869.5
2023-05-01,Store_B,Beverages,3.15,16.5,6583.97,1,12.8,0,0,1062,2789.51,960,2890.82,769,2409.39,912,2814.27,847,2680.71,892.25,896.375
2023-05-08,Store_B,Beverages,3.27,0,4138.13,1.008,12.4,0,0,777,2541.44,1062,2789.51,960,2890.82,778,2578.18,738,2258.23,892,901.25
2023-05-15,Store_B,Beverages,3.41,0,4483.86,1.01,16,0,0,796,2716.44,777,2541.44,1062,2789.51,769,2409.39,878,2555.91,898.75,891
2023-05-22,Store_B,Beverages,3.26,12.4,5762.39,1.002,17.2,0,0,1120,3194.82,796,2716.44,777,2541.44,960,2890.82,1074,2730.68,938.75,896.75
2023-05-29,Store_B,Beverages,3.38,0,4413.98,0.996,16.2,0,0,751,2541.99,1120,3194.82,796,2716.44,1062,2789.51,912,2814.27,861,876.625
2023-06-05,Store_B,Beverages,3.25,0,3669.23,0.988,18.3,0,0,799,2597.49,751,2541.99,1120,3194.82,777,2541.44,778,2578.18,866.5,879.25
2023-06-12,Store_B,Beverages,3.31,0,3676.2,0.99,17.7,0,1,537,1780.08,799,2597.49,751,2541.99,796,2716.44,769,2409.39,801.75,850.25
2023-06-19,Store_B,Beverages,3.41,23.5,5265.42,1.004,20.1,0,0,1369,3570.65,537,1780.08,799,2597.49,1120,3194.82,960,2890.82,864,901.375
2023-06-26,Store_B,Beverages,3.35,13.6,6446.34,0.996,17.4,0,0,1347,3902.79,1369,3570.65,537,1780.08,751,2541.99,1062,2789.51,1013,937
2023-07-03,Store_B,Beverages,3.49,0,3310.66,0.994,19.1,0,0,774,2699.77,1347,3902.79,1369,3570.65,799,2597.49,777,2541.44,1006.75,936.625
2023-07-10,Store_B,Beverages,3.41,0,4038.72,0.974,19.5,0,0,877,2990.96,774,2699.77,1347,3902.79,537,1780.08,796,2716.44,1091.75,946.75
2023-07-17,Store_B,Beverages,3.48,8.4,5409.9,0.968,17.2,0,0,1078,3439.17,877,2990.96,774,2699.77,1369,3570.65,1120,3194.82,1019,941.5
2023-07-24,Store_B,Beverages,3.45,0,5126.74,0.975,17.7,0,0,986,3399.03,1078,3439.17,877,2990.96,1347,3902.79,751,2541.99,928.75,970.875
2023-07-31,Store_B,Beverages,3.44,0,4326.89,0.966,17.8,0,0,808,2778.12,986,3399.03,1078,3439.17,774,2699.77,799,2597.49,937.25,972
2023-08-07,Store_B,Beverages,3.58,0,4941.19,0.986,19.7,0,0,870,3114.81,808,2778.12,986,3399.03,877,2990.96,537,1780.08,935.5,1013.625
2023-08-14,Store_B,Beverages,3.6,20.7,5279.94,1.007,15.1,0,1,822,2348.51,870,3114.81,808,2778.12,1078,3439.17,1369,3570.65,871.5,945.25
2023-08-21,Store_B,Beverages,3.51,0,3363.17,1.007,17,0,0,764,2680.81,822,2348.51,870,3114.81,986,3399.03,1347,3902.79,816,872.375
2023-08-28,Store_B,Beverages,3.58,20.5,5342.89,0.993,14.2,0,0,1118,3178.68,764,2680.81,822,2348.51,808,2778.12,774,2699.77,893.5,915.375
2023-09-04,Store_B,Beverages,3.65,0,3186.01,1.003,14.9,0,0,647,2361.58,1118,3178.68,764,2680.81,870,3114.81,877,2990.96,837.75,886.625
2023-09-11,Store_B,Beverages,3.38,0,3102.69,0.996,8.7,0,0,714,2416.81,647,2361.58,1118,3178.68,822,2348.51,1078,3439.17,810.75,841.125
2023-09-18,Store_B,Beverages,3.49,0,3684.62,0.993,11.3,0,0,865,3022.89,714,2416.81,647,2361.58,764,2680.81,986,3399.03,836,826
2023-09-25,Store_B,Beverages,3.66,0,3399.46,1,9.8,0,0,541,1982.59,865,3022.89,714,2416.81,1118,3178.68,808,2778.12,691.75,792.625
2023-10-02,Store_B,Beverages,3.61,0,2963.94,1.004,9.6,0,0,584,2110.65,541,1982.59,865,3022.89,647,2361.58,870,3114.81,676,756.875
2023-10-09,Store_B,Beverages,3.45,0,3637.39,1.001,7.9,0,1,465,1602.32,584,2110.65,541,1982.59,714,2416.81,822,2348.51,613.75,712.25
2023-10-16,Store_B,Beverages,3.66,0,4691.89,1.006,7.5,0,0,689,2524.63,465,1602.32,584,2110.65,865,3022.89,764,2680.81,569.75,702.875
2023-10-23,Store_B,Beverages,3.83,0,3901.66,1.011,4.1,0,0,608,2331.09,689,2524.63,465,1602.32,541,1982.59,1118,3178.68,586.5,639.125
2023-10-30,Store_B,Beverages,3.69,0,4553.36,1.002,3,0,0,676,2495.34,608,2331.09,689,2524.63,584,2110.65,647,2361.58,609.5,642.75
2023-11-06,Store_B,Beverages,3.72,5,6879.81,1.007,7.2,1,0,1378,4866.06,676,2495.34,608,2331.09,465,1602.32,714,2416.81,837.75,725.75
2023-11-13,Store_B,Beverages,3.81,0,4929.09,1.017,-0.7,0,0,902,3435.14,1378,4866.06,676,2495.34,689,2524.63,865,3022.89,891,730.375
2023-11-20,Store_B,Beverages,3.56,0,4198.81,1.023,0.8,0,0,706,2510.99,902,3435.14,1378,4866.06,608,2331.09,541,1982.59,915.5,751
2023-11-27,Store_B,Beverages,3.64,0,4504.85,1.025,2.5,0,0,795,2896.77,706,2510.99,902,3435.14,676,2495.34,584,2110.65,945.25,777.375
2023-12-04,Store_B,Beverages,3.77,0,3363.88,1.009,-0.7,1,0,813,3063.66,795,2896.77,706,2510.99,1378,4866.06,465,1602.32,804,820.875
2023-12-11,Store_B,Beverages,3.72,5.6,5069.06,0.997,1.8,1,1,599,2104.09,813,3063.66,795,2896.77,902,3435.14,689,2524.63,728.25,809.625
2023-12-18,Store_B,Beverages,3.68,0,3105.27,1.001,1.6,1,0,797,2933.06,599,2104.09,813,3063.66,706,2510.99,608,2331.09,751,833.25
2023-12-25,Store_B,Beverages,3.66,0,4679.25,1.025,-2.3,1,0,995,3642.88,797,2933.06,599,2104.09,795,2896.77,676,2495.34,801,873.125
2024-01-01,Store_B,Beverages,3.79,0,4189.17,1.036,0.1,0,0,689,2612.11,995,3642.88,797,2933.06,813,3063.66,1378,4866.06,770,787
2024-01-08,Store_B,Beverages,3.83,0,4314.39,1.038,1.3,0,0,643,2461.71,689,2612.11,995,3642.88,599,2104.09,902,3435.14,781,754.625
2024-01-15,Store_B,Beverages,3.92,15.5,4184.75,1.033,-0.1,0,0,745,2468.57,643,2461.71,689,2612.11,797,2933.06,706,2510.99,768,759.5
2024-01-22,Store_B,Beverages,3.78,0,3041.67,1.034,-1.3,0,0,620,2345.71,745,2468.57,643,2461.71,995,3642.88,795,2896.77,674.25,737.625
2024-01-29,Store_B,Beverages,3.8,0,3592.1,1.026,0.6,0,0,425,1613.64,620,2345.71,745,2468.57,689,2612.11,813,3063.66,608.25,689.125
2024-02-05,Store_B,Beverages,3.6,0,4497.86,1.027,2.4,0,0,728,2623.06,425,1613.64,620,2345.71,643,2461.71,599,2104.09,629.5,705.25
2024-02-12,Store_B,Beverages,3.69,0,3190.34,1.028,2.1,0,0,532,1962.21,728,2623.06,425,1613.64,745,2468.57,797,2933.06,576.25,672.125
2024-02-19,Store_B,Beverages,3.78,9.8,4880.82,1.022,-0.1,0,0,826,2814.17,532,1962.21,728,2623.06,620,2345.71,995,3642.88,627.75,651
2024-02-26,Store_B,Beverages,3.92,0,4167.88,1.009,4.3,0,0,640,2511.18,826,2814.17,532,1962.21,425,1613.64,689,2612.11,681.5,644.875
2024-03-04,Store_B,Beverages,3.82,0,2825.42,1.018,4.5,0,0,515,1967.96,640,2511.18,826,2814.17,728,2623.06,643,2461.71,628.25,628.875
2024-03-11,Store_B,Beverages,3.98,0,4684.91,1.014,4.5,0,0,634,2523.28,515,1967.96,640,2511.18,532,1962.21,745,2468.57,653.75,615
2024-03-18,Store_B,Beverages,3.92,0,3277.85,1.019,6.3,0,0,568,2227.4,634,2523.28,515,1967.96,826,2814.17,620,2345.71,589.25,608.5
2024-03-25,Store_B,Beverages,3.8,0,4715.17,1.024,8.1,0,1,431,1637.26,568,2227.4,634,2523.28,640,2511.18,425,1613.64,537,609.25
2024-04-01,Store_B,Beverages,4.18,0,3730.8,1.002,10.5,0,0,516,2156.97,431,1637.26,568,2227.4,515,1967.96,728,2623.06,537.25,582.75
2024-04-08,Store_B,Beverages,4.04,5.6,6421.69,0.994,7.6,0,0,1026,3916.25,516,2156.97,431,1637.26,634,2523.28,532,1962.21,635.25,644.5
2024-04-15,Store_B,Beverages,4.21,0,3231.32,0.989,13.5,0,0,527,2221.11,1026,3916.25,516,2156.97,568,2227.4,826,2814.17,625,607.125
2024-04-22,Store_B,Beverages,3.96,15.8,4582.04,0.975,13.1,0,0,787,2621.94,527,2221.11,1026,3916.25,431,1637.26,640,2511.18,714,625.5
2024-04-29,Store_B,Beverages,4.06,0,3644.33,0.979,13.1,0,0,606,2458.98,787,2621.94,527,2221.11,516,2156.97,515,1967.96,736.5,636.875
2024-05-06,Store_B,Beverages,4.12,0,4258.96,0.97,16.1,0,0,714,2939.46,606,2458.98,787,2621.94,1026,3916.25,634,2523.28,658.5,646.875
2024-05-13,Store_B,Beverages,3.77,23.8,5546.1,0.976,17.4,0,0,1085,3121.49,714,2939.46,606,2458.98,527,2221.11,568,2227.4,798,711.5
2024-05-20,Store_B,Beverages,4.12,11.5,4803.58,0.996,18,0,1,489,1781.92,1085,3121.49,714,2939.46,787,2621.94,431,1637.26,723.5,718.75
2024-05-27,Store_B,Beverages,3.93,0,5197.36,1.024,16.5,0,0,813,3198.03,489,1781.92,1085,3121.49,606,2458.98,516,2156.97,775.25,755.875
2024-06-03,Store_B,Beverages,4.04,10.6,5363.23,1.036,15,0,0,863,3116.4,813,3198.03,489,1781.92,714,2939.46,1026,3916.25,812.5,735.5
2024-06-10,Store_B,Beverages,4.11,0,4870.75,1.032,17,0,0,709,2913.97,863,3116.4,813,3198.03,1085,3121.49,527,2221.11,718.5,758.25
2024-06-17,Store_B,Beverages,4,15.6,6509.2,1.036,19,0,0,1086,3661.93,709,2913.97,863,3116.4,489,1781.92,787,2621.94,867.75,795.625
2024-06-24,Store_B,Beverages,4.17,0,3133.01,1.04,18.6,0,0,634,2642.18,1086,3661.93,709,2913.97,813,3198.03,606,2458.98,823,799.125
2024-07-01,Store_B,Beverages,4.22,10.3,6559.9,1.062,18,0,0,935,3535.94,634,2642.18,1086,3661.93,863,3116.4,714,2939.46,841,826.75
2024-07-08,Store_B,Beverages,4.09,11.6,4618.32,1.046,16.5,0,0,779,2818.69,935,3535.94,634,2642.18,709,2913.97,1085,3121.49,858.5,788.5
2024-07-15,Store_B,Beverages,3.93,0,4757.18,1.04,16.6,0,0,688,2701.87,779,2818.69,935,3535.94,1086,3661.93,489,1781.92,759,813.375
2024-07-22,Store_B,Beverages,4.24,0,3056.17,1.029,15.7,0,1,412,1747.9,688,2701.87,779,2818.69,634,2642.18,813,3198.03,703.5,763.25
2024-07-29,Store_B,Beverages,4.19,0,3885.23,1.027,18.4,0,0,639,2678.07,412,1747.9,688,2701.87,935,3535.94,863,3116.4,629.5,735.25
2024-08-05,Store_B,Beverages,4.21,0,4343.9,1.025,16.7,0,0,643,2705.76,639,2678.07,412,1747.9,779,2818.69,709,2913.97,595.5,727
2024-08-12,Store_B,Beverages,4.2,0,4123.6,1.026,17.4,0,0,714,3001.88,643,2705.76,639,2678.07,688,2701.87,1086,3661.93,602,680.5
2024-08-19,Store_B,Beverages,4.11,0,3379.59,1.027,15.3,0,0,625,2568.41,714,3001.88,643,2705.76,412,1747.9,634,2642.18,655.25,679.375
2024-08-26,Store_B,Beverages,4.28,0,4184.67,1.026,14.8,0,0,569,2433.05,625,2568.41,714,3001.88,639,2678.07,935,3535.94,637.75,633.625
2024-09-02,Store_B,Beverages,4.18,0,3609.11,1.025,11.1,0,0,587,2456.41,569,2433.05,625,2568.41,643,2705.76,779,2818.69,623.75,609.625
2024-09-09,Store_B,Beverages,4.31,0,2904.59,1.015,13.4,0,0,538,2318.26,587,2456.41,569,2433.05,714,3001.88,688,2701.87,579.75,590.875
2024-09-16,Store_B,Beverages,4.35,0,4036.22,1.013,11,0,0,563,2450.79,538,2318.26,587,2456.41,625,2568.41,412,1747.9,564.25,609.75
2024-09-23,Store_B,Beverages,4.42,0,4586.06,1.024,8.6,0,0,508,2246.32,563,2450.79,538,2318.26,569,2433.05,639,2678.07,549,593.375
2024-09-30,Store_B,Beverages,4.34,0,4255.04,1.029,8.6,0,0,592,2567.99,508,2246.32,563,2450.79,587,2456.41,643,2705.76,550.25,587
2024-10-07,Store_B,Beverages,4.31,0,3256.31,1.04,8.7,0,0,483,2082.74,592,2567.99,508,2246.32,538,2318.26,714,3001.88,536.5,558.125
2024-10-14,Store_B,Beverages,4.38,12.4,4796.09,1.051,9.1,0,0,710,2728.78,483,2082.74,592,2567.99,563,2450.79,625,2568.41,573.25,568.75
2024-10-21,Store_B,Beverages,4.39,0,4360.06,1.047,8,0,0,530,2327.06,710,2728.78,483,2082.74,508,2246.32,569,2433.05,578.75,563.875
2024-10-28,Store_B,Beverages,4.52,0,4170.26,1.046,3.7,0,0,558,2523.18,530,2327.06,710,2728.78,592,2567.99,587,2456.41,570.25,560.25
2024-11-04,Store_B,Beverages,4.54,0,4313.67,1.034,2,1,0,690,3134.46,558,2523.18,530,2327.06,483,2082.74,538,2318.26,622,579.25
2024-11-11,Store_B,Beverages,4.4,0,4422.01,1.033,2.6,0,0,526,2313.94,690,3134.46,558,2523.18,710,2728.78,563,2450.79,576,574.625
2024-11-18,Store_B,Beverages,4.39,0,4549.98,1.02,1.2,0,1,515,2261.32,526,2313.94,690,3134.46,530,2327.06,508,2246.32,572.25,575.5
2024-11-25,Store_B,Beverages,4.54,18.8,5744.37,0.994,-1,0,1,577,2128.68,515,2261.32,526,2313.94,558,2523.18,592,2567.99,577,573.625
2024-12-02,Store_B,Beverages,4.43,11.1,6394.65,0.999,-2.3,1,0,1052,4143.18,577,2128.68,515,2261.32,690,3134.46,483,2082.74,667.5,644.75
2024-12-09,Store_B,Beverages,4.57,13.1,5845.52,1.008,0.3,1,0,1042,4142.52,1052,4143.18,577,2128.68,526,2313.94,710,2728.78,796.5,686.25
2024-12-16,Store_B,Beverages,4.67,0,3824.27,0.992,0.6,1,0,755,3524.68,1042,4142.52,1052,4143.18,515,2261.32,530,2327.06,856.5,714.375
2024-12-23,Store_B,Beverages,4.27,0,5277.47,1.015,-1.5,1,0,927,3961.64,755,3524.68,1042,4142.52,577,2128.68,558,2523.18,944,760.5
2023-01-02,Store_B,Essentials,4.94,0,1636.12,1.016,0.6,0,0,720,3559.95,,,,,,,,,,
2023-01-09,Store_B,Essentials,5.11,0,1515.19,1.006,0,0,0,662,3381.2,720,3559.95,,,,,,,,
2023-01-16,Store_B,Essentials,5.06,0,2330.45,1,-1.4,0,0,842,4262.55,662,3381.2,720,3559.95,,,,,,
2023-01-23,Store_B,Essentials,4.85,0,1717.21,0.994,-0.4,0,1,635,3081.4,842,4262.55,662,3381.2,,,,,714.75,
2023-01-30,Store_B,Essentials,4.88,19.7,3445.66,1.001,-0.2,0,0,1056,4137.59,635,3081.4,842,4262.55,720,3559.95,,,798.75,
2023-02-06,Store_B,Essentials,5.31,0,2194.68,0.996,-3.2,0,0,914,4856.94,1056,4137.59,635,3081.4,662,3381.2,,,861.75,
2023-02-13,Store_B,Essentials,5.22,0,1924.16,0.984,1.7,0,0,814,4246.65,914,4856.94,1056,4137.59,842,4262.55,,,854.75,
2023-02-20,Store_B,Essentials,5.2,0,1780.78,0.993,3.4,0,0,603,3136.52,814,4246.65,914,4856.94,635,3081.4,,,846.75,780.75
2023-02-27,Store_B,Essentials,5.08,0,2356.07,1.002,3.6,0,0,904,4590.12,603,3136.52,814,4246.65,1056,4137.59,720,3559.95,808.75,803.75
2023-03-06,Store_B,Essentials,5.23,20.8,3760.23,0.998,6.7,0,0,1362,5633.85,904,4590.12,603,3136.52,914,4856.94,662,3381.2,920.75,891.25
2023-03-13,Store_B,Essentials,5.12,0,2297.67,0.993,7.2,0,0,947,4846.65,1362,5633.85,904,4590.12,814,4246.65,842,4262.55,954,904.375
2023-03-20,Store_B,Essentials,5.43,0,2296.96,0.993,5.3,0,0,894,4856.01,947,4846.65,1362,5633.85,603,3136.52,635,3081.4,1026.75,936.75
2023-03-27,Store_B,Essentials,5.42,0,2572.76,0.998,7.9,0,0,990,5368.76,894,4856.01,947,4846.65,904,4590.12,1056,4137.59,1048.25,928.5
2023-04-03,Store_B,Essentials,5.39,0,2477.48,1.01,10.9,0,0,1032,5561.88,990,5368.76,894,4856.01,1362,5633.85,914,4856.94,965.75,943.25
2023-04-10,Store_B,Essentials,5.18,0,1654.44,1.004,8,0,0,755,3913.21,1032,5561.88,990,5368.76,947,4846.65,814,4246.65,917.75,935.875
2023-04-17,Store_B,Essentials,5.66,0,2242.75,1.003,10.3,0,0,927,5243.3,755,3913.21,1032,5561.88,894,4856.01,603,3136.52,926,976.375
2023-04-24,Store_B,Essentials,5.49,0,2760.05,0.981,12.5,0,0,1215,6672.13,927,5243.3,755,3913.21,990,5368.76,904,4590.12,982.25,1015.25
2023-05-01,Store_B,Essentials,5.38,0,2820.15,0.977,14.1,0,0,1115,6003.52,1215,6672.13,927,5243.3,1032,5561.88,1362,5633.85,1003,984.375
2023-05-08,Store_B,Essentials,5.52,0,2570.37,0.975,14.9,0,0,1020,5630.08,1115,6003.52,1215,6672.13,755,3913.21,947,4846.65,1069.25,993.5
2023-05-15,Store_B,Essentials,5.43,0,2188.4,0.974,16.7,0,0,719,3907.02,1020,5630.08,1115,6003.52,927,5243.3,894,4856.01,1017.25,971.625
2023-05-22,Store_B,Essentials,5.57,0,2265.04,0.978,15.9,0,0,928,5170.81,719,3907.02,1020,5630.08,1215,6672.13,990,5368.76,945.5,963.875
2023-05-29,Store_B,Essentials,5.21,0,1901.81,0.973,14.3,0,0,939,4887.93,928,5170.81,719,3907.02,1115,6003.52,1032,5561.88,901.5,952.25
2023-06-05,Store_B,Essentials,5.38,0,1838.45,0.982,19.4,0,0,945,5081.01,939,4887.93,928,5170.81,1020,5630.08,755,3913.21,882.75,976
2023-06-12,Store_B,Essentials,5.67,0,2097.66,0.993,16.5,0,0,951,5394.96,945,5081.01,939,4887.93,719,3907.02,927,5243.3,940.75,979
2023-06-19,Store_B,Essentials,5.52,0,2280.84,1.002,19.6,0,0,892,4925.14,951,5394.96,945,5081.01,928,5170.81,1215,6672.13,931.75,938.625
2023-06-26,Store_B,Essentials,5.59,0,2852.13,1.006,18.7,0,0,1052,5881.49,892,4925.14,951,5394.96,939,4887.93,1115,6003.52,960,930.75
2023-07-03,Store_B,Essentials,5.8,0,2930.05,1.002,20,0,0,1268,7355.97,1052,5881.49,892,4925.14,945,5081.01,1020,5630.08,1040.75,961.75
2023-07-10,Store_B,Essentials,5.72,0,1836.29,0.998,16.9,0,0,1004,5739.16,1268,7355.97,1052,5881.49,951,5394.96,719,3907.02,1054,997.375
2023-07-17,Store_B,Essentials,5.65,21.2,3506.25,1.001,17.3,0,0,1207,5377.93,1004,5739.16,1268,7355.97,892,4925.14,928,5170.81,1132.75,1032.25
2023-07-24,Store_B,Essentials,5.82,0,2417.63,1.003,18.6,0,0,1100,6400.95,1207,5377.93,1004,5739.16,1052,5881.49,939,4887.93,1144.75,1052.375
2023-07-31,Store_B,Essentials,5.61,0,2145.1,0.991,13.6,0,0,784,4397.88,1100,6400.95,1207,5377.93,1268,7355.97,945,5081.01,1023.75,1032.25
2023-08-07,Store_B,Essentials,5.7,0,1981.32,0.986,16.3,0,0,854,4869.42,784,4397.88,1100,6400.95,1004,5739.16,951,5394.96,986.25,1020.125
2023-08-14,Store_B,Essentials,5.61,0,2667.93,0.976,17,0,1,812,4555.62,854,4869.42,784,4397.88,1207,5377.93,892,4925.14,887.5,1010.125
2023-08-21,Store_B,Essentials,5.59,0,2055.97,0.969,13.7,0,1,513,2866.09,812,4555.62,854,4869.42,1100,6400.95,1052,5881.49,740.75,942.75
2023-08-28,Store_B,Essentials,5.76,0,2358.3,0.953,14.9,0,0,898,5169.47,513,2866.09,812,4555.62,784,4397.88,1268,7355.97,769.25,896.5
2023-09-04,Store_B,Essentials,5.89,0,2189.8,0.956,14.5,0,0,862,5072.96,898,5169.47,513,2866.09,854,4869.42,1004,5739.16,771.25,878.75
2023-09-11,Store_B,Essentials,5.86,0,2296.07,0.948,14.7,0,0,978,5731.33,862,5072.96,898,5169.47,812,4555.62,1207,5377.93,812.75,850.125
2023-09-18,Store_B,Essentials,6.08,0,1976.21,0.936,11.5,0,0,769,4674.26,978,5731.33,862,5072.96,513,2866.09,1100,6400.95,876.75,808.75
2023-09-25,Store_B,Essentials,5.99,0,1692.07,0.941,12.1,0,0,706,4229.26,769,4674.26,978,5731.33,898,5169.47,784,4397.88,828.75,799
2023-10-02,Store_B,Essentials,5.94,0,2389.41,0.946,9,0,1,774,4598.33,706,4229.26,769,4674.26,862,5072.96,854,4869.42,806.75,789
2023-10-09,Store_B,Essentials,5.53,0,1618.42,0.941,8.6,0,0,692,3824.79,774,4598.33,706,4229.26,978,5731.33,812,4555.62,735.25,774
2023-10-16,Store_B,Essentials,5.93,0,2593.17,0.931,8.3,0,0,776,4603.22,692,3824.79,774,4598.33,769,4674.26,513,2866.09,737,806.875
2023-10-23,Store_B,Essentials,6.3,0,1679.02,0.933,5,0,0,700,4406.59,776,4603.22,692,3824.79,706,4229.26,898,5169.47,735.5,782.125
2023-10-30,Store_B,Essentials,6.3,0,2659.57,0.938,3.2,0,0,737,4640.41,700,4406.59,776,4603.22,774,4598.33,862,5072.96,726.25,766.5
2023-11-06,Store_B,Essentials,6.41,0,2327.55,0.939,2.7,1,0,1157,7418.53,737,4640.41,700,4406.59,692,3824.79,978,5731.33,842.5,788.875
2023-11-13,Store_B,Essentials,6.24,0,2051.12,0.937,2.4,0,0,762,4756.85,1157,7418.53,737,4640.41,776,4603.22,769,4674.26,839,788
2023-11-20,Store_B,Essentials,6.22,6.1,4418.11,0.931,0.1,0,0,1303,7607.67,762,4756.85,1157,7418.53,700,4406.59,706,4229.26,989.75,862.625
2023-11-27,Store_B,Essentials,6.17,13,4280.6,0.935,2.3,0,0,1456,7807.21,1303,7607.67,762,4756.85,737,4640.41,774,4598.33,1169.5,947.875
2023-12-04,Store_B,Essentials,6.39,0,1910.94,0.93,-0.8,1,0,916,5857.03,1456,7807.21,1303,7607.67,1157,7418.53,692,3824.79,1109.25,975.875
2023-12-11,Store_B,Essentials,6.18,0,2818.79,0.921,-1.6,1,0,1243,7685.3,916,5857.03,1456,7807.21,762,4756.85,776,4603.22,1229.5,1034.25
2023-12-18,Store_B,Essentials,6.42,0,1985.41,0.912,-1,1,0,1001,6430.03,1243,7685.3,916,5857.03,1303,7607.67,700,4406.59,1154,1071.875
2023-12-25,Store_B,Essentials,6.52,20.5,3991.2,0.922,0.3,1,0,1624,8411.2,1001,6430.03,1243,7685.3,1456,7807.21,737,4640.41,1196,1182.75
2024-01-01,Store_B,Essentials,6.06,0,2391.45,0.921,1,0,0,867,5252.05,1624,8411.2,1001,6430.03,916,5857.03,1157,7418.53,1183.75,1146.5
2024-01-08,Store_B,Essentials,6.66,0,2180.2,0.929,-0.1,0,0,798,5316.82,867,5252.05,1624,8411.2,1243,7685.3,762,4756.85,1072.5,1151
2024-01-15,Store_B,Essentials,6.64,21.3,3103.66,0.926,-0.3,0,0,925,4836.44,798,5316.82,867,5252.05,1001,6430.03,1303,7607.67,1053.5,1103.75
2024-01-22,Store_B,Essentials,6.44,0,1941.07,0.923,-1,0,0,616,3968.41,925,4836.44,798,5316.82,1624,8411.2,1456,7807.21,801.5,998.75
2024-01-29,Store_B,Essentials,6.27,0,1695.72,0.921,0.8,0,0,736,4611.39,616,3968.41,925,4836.44,867,5252.05,916,5857.03,768.75,976.25
2024-02-05,Store_B,Essentials,6.6,0,2064.63,0.92,0.6,0,0,749,4945.73,736,4611.39,616,3968.41,798,5316.82,1243,7685.3,756.5,914.5
2024-02-12,Store_B,Essentials,6.68,0,2004.37,0.915,5.1,0,0,659,4402.82,749,4945.73,736,4611.39,925,4836.44,1001,6430.03,690,871.75
2024-02-19,Store_B,Essentials,6.44,18,4049.05,0.917,3.8,0,0,1505,7937.38,659,4402.82,749,4945.73,616,3968.41,1624,8411.2,912.25,856.875
